"DATE","TAVG"
"2022-08-03",78
"2022-08-04",75
"2022-08-05",71
"2022-08-06",76
"2022-08-07",79
"2022-08-08",77
"2022-08-09",74
"2022-08-10",73
"2022-08-11",76
"2022-08-12",79
"2022-08-13",78
"2022-08-14",78
"2022-08-15",78
"2022-08-16",80
"2022-08-17",79
"2022-08-18",80
"2022-08-19",80
"2022-08-20",78
"2022-08-21",78
"2022-08-22",81
"2022-08-23",84
"2022-08-24",78
"2022-08-25",76
"2022-08-26",78
"2022-08-27",72
"2022-08-28",69
"2022-08-29",76
"2022-08-30",81
"2022-08-31",85
"2022-09-01",87
"2022-09-02",85
"2022-09-03",82
"2022-09-04",79
"2022-09-05",83
"2022-09-06",84
"2022-09-07",82
"2022-09-08",78
"2022-09-09",73
"2022-09-10",65
"2022-09-11",66
"2022-09-12",63
"2022-09-13",62
"2022-09-14",60
"2022-09-15",61
"2022-09-16",63
"2022-09-17",60
"2022-09-18",56
"2022-09-19",58
"2022-09-20",58
"2022-09-21",58
"2022-09-22",66
"2022-09-23",70
"2022-09-24",72
"2022-09-25",77
"2022-09-26",77
"2022-09-27",78
"2022-09-28",77
"2022-09-29",73
"2022-09-30",69
"2022-10-01",67
"2022-10-02",69
"2022-10-03",70
"2022-10-04",74
"2022-10-05",74
"2022-10-06",72
"2022-10-07",71
"2022-10-08",70
"2022-10-09",70
"2022-10-10",67
"2022-10-11",63
"2022-10-12",62
"2022-10-13",65
"2022-10-14",67
"2022-10-15",60
"2022-10-16",60
"2022-10-17",67
"2022-10-18",67
"2022-10-19",68
"2022-10-20",66
"2022-10-21",63
"2022-10-22",50
"2022-10-23",47
"2022-10-24",49
"2022-10-25",58
"2022-10-26",55
"2022-10-27",53
"2022-10-28",56
"2022-10-29",56
"2022-10-30",60
"2022-10-31",60
"2022-11-01",51
"2022-11-02",43
"2022-11-03",36
"2022-11-04",47
"2022-11-05",58
"2022-11-06",52
"2022-11-07",45
"2022-11-08",40
"2022-11-09",36
"2022-11-10",41
"2022-11-11",43
"2022-11-12",44
"2022-11-13",40
"2022-11-14",47
"2022-11-15",42
"2022-11-16",44
"2022-11-17",49
"2022-11-18",48
"2022-11-19",42
"2022-11-20",47
"2022-11-21",49
"2022-11-22",50
"2022-11-23",55
"2022-11-24",51
"2022-11-25",51
"2022-11-26",54
"2022-11-27",51
"2022-11-28",43
"2022-11-29",42
"2022-11-30",42
"2022-12-01",37
"2022-12-02",42
"2022-12-03",48
"2022-12-04",44
"2022-12-05",39
"2022-12-06",37
"2022-12-07",36
"2022-12-08",37
"2022-12-09",44
"2022-12-10",40
"2022-12-11",36
"2022-12-12",30
"2022-12-13",33
"2022-12-14",39
"2022-12-15",43
"2022-12-16",40
"2022-12-17",40
"2022-12-18",42
"2022-12-19",44
"2022-12-20",47
"2022-12-21",49
"2022-12-22",50
"2022-12-23",51
"2022-12-24",55
"2022-12-25",60
"2022-12-26",59
"2022-12-27",48
"2022-12-28",44
"2022-12-29",40
"2022-12-30",44
"2022-12-31",43
"2023-01-01",36
"2023-01-02",34
"2023-01-03",41
"2023-01-04",44
"2023-01-05",38
"2023-01-06",42
"2023-01-07",45
"2023-01-08",44
"2023-01-09",44
"2023-01-10",40
"2023-01-11",40
"2023-01-12",44
"2023-01-13",48
"2023-01-14",41
"2023-01-15",36
"2023-01-16",38
"2023-01-17",32
"2023-01-18",37
"2023-01-19",35
"2023-01-20",35
"2023-01-21",41
"2023-01-22",41
"2023-01-23",34
"2023-01-24",46
"2023-01-25",45
"2023-01-26",42
"2023-01-27",51
"2023-01-28",43
"2023-01-29",32
"2023-01-30",31
"2023-01-31",34
"2023-02-01",42
"2023-02-02",46
"2023-02-03",47
"2023-02-04",50
"2023-02-05",42
"2023-02-06",38
"2023-02-07",44
"2023-02-08",50
"2023-02-09",51
"2023-02-10",49
"2023-02-11",41
"2023-02-12",40
"2023-02-13",42
"2023-02-14",33
"2023-02-15",31
"2023-02-16",35
"2023-02-17",36
"2023-02-18",42
"2023-02-19",44
"2023-02-20",49
"2023-02-21",44
"2023-02-22",27
"2023-02-23",26
"2023-02-24",32
"2023-02-25",29
"2023-02-26",28
"2023-02-27",30
"2023-02-28",31
"2023-03-01",27
"2023-03-02",35
"2023-03-03",41
"2023-03-04",36
"2023-03-05",32
"2023-03-06",34
"2023-03-07",36
"2023-03-08",38
"2023-03-09",46
"2023-03-10",43
"2023-03-11",46
"2023-03-12",47
"2023-03-13",47
"2023-03-14",44
"2023-03-15",44
"2023-03-16",44
"2023-03-17",46
"2023-03-18",48
"2023-03-19",43
"2023-03-20",41
"2023-03-21",34
"2023-03-22",31
"2023-03-23",35
"2023-03-24",37
"2023-03-25",36
"2023-03-26",36
"2023-03-27",40
"2023-03-28",45
"2023-03-29",35
"2023-03-30",32
"2023-03-31",42
"2023-04-01",49
"2023-04-02",47
"2023-04-03",34
"2023-04-04",34
"2023-04-05",41
"2023-04-06",47
"2023-04-07",49
"2023-04-08",50
"2023-04-09",61
"2023-04-10",65
"2023-04-11",59
"2023-04-12",52
"2023-04-13",41
"2023-04-14",47
"2023-04-15",55
"2023-04-16",56
"2023-04-17",51
"2023-04-18",45
"2023-04-19",44
"2023-04-20",53
"2023-04-21",62
"2023-04-22",63
"2023-04-23",60
"2023-04-24",60
"2023-04-25",61
"2023-04-26",65
"2023-04-27",67
"2023-04-28",71
"2023-04-29",71
"2023-04-30",62
"2023-05-01",42
"2023-05-02",38
"2023-05-03",38
"2023-05-04",37
"2023-05-05",40
"2023-05-06",43
"2023-05-07",47
"2023-05-08",51
"2023-05-09",46
"2023-05-10",48
"2023-05-11",56
"2023-05-12",65
"2023-05-13",69
"2023-05-14",67
"2023-05-15",69
"2023-05-16",70
"2023-05-17",72
"2023-05-18",71
"2023-05-19",68
"2023-05-20",67
"2023-05-21",66
"2023-05-22",67
"2023-05-23",61
"2023-05-24",54
"2023-05-25",49
"2023-05-26",50
"2023-05-27",58
"2023-05-28",57
"2023-05-29",50
"2023-05-30",45
"2023-05-31",49
"2023-06-01",52
"2023-06-02",59
"2023-06-03",67
"2023-06-04",67
"2023-06-05",54
"2023-06-06",46
"2023-06-07",49
"2023-06-08",56
"2023-06-09",57
"2023-06-10",57
"2023-06-11",48
"2023-06-12",51
"2023-06-13",61
"2023-06-14",62
"2023-06-15",60
"2023-06-16",65
"2023-06-17",69
"2023-06-18",63
"2023-06-19",57
"2023-06-20",58
"2023-06-21",58
"2023-06-22",53
"2023-06-23",55
"2023-06-24",59
"2023-06-25",59
"2023-06-26",61
"2023-06-27",62
"2023-06-28",62
"2023-06-29",72
"2023-06-30",79
"2023-07-01",82
"2023-07-02",81
"2023-07-03",78
"2023-07-04",69
"2023-07-05",68
"2023-07-06",67
"2023-07-07",69
"2023-07-08",68
"2023-07-09",66
"2023-07-10",70
"2023-07-11",73
"2023-07-12",71
"2023-07-13",74
"2023-07-14",81
"2023-07-15",87
"2023-07-16",85
"2023-07-17",79
"2023-07-18",76
"2023-07-19",77
"2023-07-20",80
"2023-07-21",82
"2023-07-22",83
"2023-07-23",78
"2023-07-24",78
"2023-07-25",81
"2023-07-26",78
"2023-07-27",82
"2023-07-28",81
"2023-07-29",82
"2023-07-30",82
"2023-07-31",75
"2023-08-01",72
"2023-08-02",71
"2023-08-03",70
"2023-08-04",74
"2023-08-05",78
"2023-08-06",77
"2023-08-07",72
"2023-08-08",68
"2023-08-09",65
"2023-08-10",63
"2023-08-11",65
"2023-08-12",69
"2023-08-13",75
"2023-08-14",78
"2023-08-15",80
"2023-08-16",79
"2023-08-17",77
"2023-08-18",74
"2023-08-19",69
"2023-08-20",59
"2023-08-21",58
"2023-08-22",66
"2023-08-23",72
"2023-08-24",69
"2023-08-25",71
"2023-08-26",71
"2023-08-27",78
"2023-08-28",80
"2023-08-29",79
"2023-08-30",80
"2023-08-31",74
"2023-09-01",65
"2023-09-02",62
"2023-09-03",58
"2023-09-04",61
"2023-09-05",66
"2023-09-06",66
"2023-09-07",71
"2023-09-08",72
"2023-09-09",75
"2023-09-10",73
"2023-09-11",70
"2023-09-12",67
"2023-09-13",65
"2023-09-14",69
"2023-09-15",71
"2023-09-16",72
"2023-09-17",67
"2023-09-18",59
"2023-09-19",62
"2023-09-20",54
"2023-09-21",53
"2023-09-22",60
"2023-09-23",61
"2023-09-24",64
"2023-09-25",64
"2023-09-26",70
"2023-09-27",70
"2023-09-28",65
"2023-09-29",58
"2023-09-30",45
"2023-10-01",44
"2023-10-02",52
"2023-10-03",60
"2023-10-04",65
"2023-10-05",69
"2023-10-06",71
"2023-10-07",74
"2023-10-08",72
"2023-10-09",67
"2023-10-10",60
"2023-10-11",53
"2023-10-12",57
"2023-10-13",60
"2023-10-14",63
"2023-10-15",68
"2023-10-16",72
"2023-10-17",72
"2023-10-18",72
"2023-10-19",75
"2023-10-20",73
"2023-10-21",65
"2023-10-22",56
"2023-10-23",53
"2023-10-24",60
"2023-10-25",50
"2023-10-26",53
"2023-10-27",53
"2023-10-28",52
"2023-10-29",47
"2023-10-30",51
"2023-10-31",56
"2023-11-01",58
"2023-11-02",62
"2023-11-03",64
"2023-11-04",66
"2023-11-05",64
"2023-11-06",58
"2023-11-07",47
"2023-11-08",46
"2023-11-09",48
"2023-11-10",53
"2023-11-11",55
"2023-11-12",57
"2023-11-13",55
"2023-11-14",57
"2023-11-15",52
"2023-11-16",49
"2023-11-17",50
"2023-11-18",47
"2023-11-19",46
"2023-11-20",46
"2023-11-21",50
"2023-11-22",54
"2023-11-23",51
"2023-11-24",42
"2023-11-25",40
"2023-11-26",39
"2023-11-27",42
"2023-11-28",46
"2023-11-29",41
"2023-11-30",42
"2023-12-01",40
"2023-12-02",46
"2023-12-03",51
"2023-12-04",54
"2023-12-05",55
"2023-12-14",48
"2023-12-15",50
"2023-12-16",52
"2023-12-17",56
"2023-12-18",51
"2023-12-19",47
"2023-12-20",45
"2023-12-21",45
"2023-12-22",42
"2023-12-23",45
"2023-12-24",45
"2023-12-25",51
"2023-12-26",52
"2023-12-27",51
"2023-12-28",51
"2023-12-29",52
"2023-12-30",39
"2024-01-01",40
"2024-01-02",42
"2024-01-03",37
"2024-01-04",36
"2024-01-05",43
"2024-01-06",41
"2024-01-07",29
"2024-01-08",33
"2024-01-09",45
"2024-01-10",39
"2024-01-11",34
"2024-01-12",44
"2024-01-13",48
"2024-01-14",46
"2024-01-15",50
"2024-01-16",53
"2024-01-17",49
"2024-01-18",50
"2024-01-19",50
"2024-01-20",43
"2024-01-21",41
"2024-01-22",43
"2024-01-23",43
"2024-01-24",43
"2024-01-25",43
"2024-01-26",46
"2024-01-27",52
"2024-01-28",56
"2024-01-29",55
"2024-01-30",55
"2024-01-31",49
"2024-02-01",38
"2024-02-02",37
"2024-02-03",35
"2024-02-04",37
"2024-02-05",40
"2024-02-06",33
"2024-02-07",33
"2024-02-08",30
"2024-02-09",33
"2024-02-10",35
"2024-02-11",39
"2024-02-12",43
"2024-02-13",43
"2024-02-14",42
"2024-02-15",46
"2024-02-16",50
"2024-02-17",47
"2024-02-18",43
"2024-02-19",43
"2024-02-20",42
"2024-02-21",41
"2024-02-22",44
"2024-02-23",48
"2024-02-24",51
"2024-02-25",49
"2024-02-26",44
"2024-02-27",45
"2024-02-28",50
"2024-02-29",41
"2024-03-01",40
"2024-03-02",38
"2024-03-03",36
"2024-03-04",40
"2024-03-05",44
"2024-03-06",37
"2024-03-07",39
"2024-03-08",44
"2024-03-09",47
"2024-03-10",45
"2024-03-11",42
"2024-03-12",46
"2024-03-13",44
"2024-03-14",40
"2024-03-15",40
"2024-03-16",43
"2024-03-17",48
"2024-03-18",51
"2024-03-19",53
"2024-03-20",54
"2024-03-21",53
"2024-03-22",50
"2024-03-23",40
"2024-03-24",36
"2024-03-25",41
"2024-03-26",45
"2024-03-27",49
"2024-03-28",45
"2024-03-29",38
"2024-03-30",35
"2024-03-31",36
"2024-04-01",43
"2024-04-02",52
"2024-04-03",53
"2024-04-04",39
"2024-04-05",29
"2024-04-06",36
"2024-04-07",41
"2024-04-08",44
"2024-04-09",53
"2024-04-10",62
"2024-04-11",63
"2024-04-12",53
"2024-04-13",37
"2024-04-14",35
"2024-04-15",45
"2024-04-16",58
"2024-04-17",61
"2024-04-18",58
"2024-04-19",58
"2024-04-20",63
"2024-04-21",67
"2024-04-22",61
"2024-04-23",48
"2024-04-24",46
"2024-04-25",44
"2024-04-26",47
"2024-04-27",49
"2024-04-28",56
"2024-04-29",57
"2024-04-30",59
"2024-05-01",58
"2024-05-02",60
"2024-05-03",59
"2024-05-04",48
"2024-05-05",42
"2024-05-06",53
"2024-05-07",59
"2024-05-08",56
"2024-05-09",58
"2024-05-10",60
"2024-05-11",62
"2024-05-12",65
"2024-05-13",61
"2024-05-14",62
"2024-05-15",65
"2024-05-16",68
"2024-05-17",63
"2024-05-18",59
"2024-05-19",59
"2024-05-20",53
"2024-05-21",59
"2024-05-22",61
"2024-05-23",59
"2024-05-24",49
"2024-05-25",50
"2024-05-26",58
"2024-05-27",62
"2024-05-28",63
"2024-05-29",66
"2024-05-30",68
"2024-05-31",68
"2024-06-01",68
"2024-06-02",65
"2024-06-03",68
"2024-06-04",72
"2024-06-05",79
"2024-06-06",77
"2024-06-07",71
"2024-06-08",65
"2024-06-09",64
"2024-06-10",71
"2024-06-11",76
"2024-06-12",70
"2024-06-13",67
"2024-06-14",76
"2024-06-15",73
"2024-06-16",69
"2024-06-17",64
"2024-06-18",66
"2024-06-19",67
"2024-06-20",67
"2024-06-21",72
"2024-06-22",77
"2024-06-23",77
"2024-06-24",76
"2024-06-25",74
"2024-06-26",76
"2024-06-27",74
"2024-06-28",69
"2024-06-29",72
"2024-06-30",73
"2024-07-01",72
"2024-07-02",77
"2024-07-03",83
"2024-07-04",85
"2024-07-05",87
"2024-07-06",89
"2024-07-07",88
"2024-07-08",87
"2024-07-09",85
"2024-07-10",85
"2024-07-11",88
"2024-07-12",85
"2024-07-13",82
"2024-07-14",78
"2024-07-15",78
"2024-07-16",78
"2024-07-17",80
"2024-07-18",81
"2024-07-19",79
"2024-07-20",81
"2024-07-21",81
"2024-07-22",82
"2024-07-23",84
"2024-07-24",83
"2024-07-25",82
"2024-07-26",78
"2024-07-27",71
"2024-07-28",67
"2024-07-29",70
"2024-07-30",71
"2024-07-31",76
"2024-08-01",78
"2024-08-02",78
"2024-08-03",79
"2024-08-04",81
"2024-08-05",82
"2024-08-06",84
"2024-08-07",78
"2024-08-08",80
"2024-08-09",81
"2024-08-10",82
"2024-08-11",77
"2024-08-12",72
"2024-08-13",72
"2024-08-14",72
"2024-08-15",74
"2024-08-16",74
"2024-08-17",69
"2024-08-18",72
"2024-08-19",76
"2024-08-20",77
"2024-08-21",74
"2024-08-22",67
"2024-08-23",63
"2024-08-24",60
"2024-08-25",63
"2024-08-26",72
"2024-08-27",75
"2024-08-28",73
"2024-08-29",75
"2024-08-30",80
"2024-08-31",80
"2024-09-01",81
"2024-09-02",78
"2024-09-03",78
"2024-09-04",81
"2024-09-05",85
"2024-09-06",86
"2024-09-07",84
"2024-09-08",81
"2024-09-09",81
"2024-09-10",77
"2024-09-11",69
"2024-09-12",66
"2024-09-13",70
"2024-09-14",68
"2024-09-15",60
"2024-09-16",49
"2024-09-17",54
"2024-09-18",58
"2024-09-19",54
"2024-09-20",58
"2024-09-21",68
"2024-09-22",73
"2024-09-23",76
"2024-09-24",77
"2024-09-25",73
"2024-09-26",74
"2024-09-27",78
"2024-09-28",73
"2024-09-29",72
"2024-09-30",78
"2024-10-01",83
"2024-10-02",83
"2024-10-03",81
"2024-10-04",80
"2024-10-05",81
"2024-10-06",81
"2024-10-07",79
"2024-10-08",72
"2024-10-09",72
"2024-10-10",69
"2024-10-11",67
"2024-10-12",66
"2024-10-13",65
"2024-10-14",65
"2024-10-15",70
"2024-10-16",66
"2024-10-17",53
"2024-10-18",50
"2024-10-19",56
"2024-10-20",61
"2024-10-21",63
"2024-10-22",67
"2024-10-23",69
"2024-10-24",69
"2024-10-25",69
"2024-10-26",70
"2024-10-27",65
"2024-10-28",50
"2024-10-29",44
"2024-10-30",48
"2024-10-31",50
"2024-11-01",50
"2020-01-01",NA
"2020-01-02",NA
"2020-01-03",NA
"2020-01-04",NA
"2020-01-05",NA
"2020-01-06",NA
"2020-01-07",NA
"2020-01-08",NA
"2020-01-09",NA
"2020-01-10",NA
"2020-01-11",NA
"2020-01-12",NA
"2020-01-13",NA
"2020-01-14",NA
"2020-01-15",NA
"2020-01-16",NA
"2020-01-17",NA
"2020-01-18",NA
"2020-01-19",NA
"2020-01-20",NA
"2020-01-21",NA
"2020-01-22",NA
"2020-01-23",NA
"2020-01-24",NA
"2020-01-25",NA
"2020-01-26",NA
"2020-01-27",NA
"2020-01-28",NA
"2020-01-29",NA
"2020-01-30",NA
"2020-01-31",NA
"2020-02-01",NA
"2020-02-02",NA
"2020-02-03",NA
"2020-02-04",NA
"2020-02-05",NA
"2020-02-06",NA
"2020-02-07",NA
"2020-02-08",NA
"2020-02-09",NA
"2020-02-10",NA
"2020-02-11",NA
"2020-02-12",NA
"2020-02-13",NA
"2020-02-14",NA
"2020-02-21",NA
"2020-02-22",NA
"2020-02-23",NA
"2020-02-24",NA
"2020-02-25",NA
"2020-02-26",NA
"2020-02-27",NA
"2020-02-28",NA
"2020-02-29",NA
"2020-03-01",NA
"2020-03-02",NA
"2020-03-03",NA
"2020-03-04",NA
"2020-03-05",NA
"2020-03-06",NA
"2020-03-07",NA
"2020-03-08",NA
"2020-03-09",NA
"2020-03-10",NA
"2020-03-11",NA
"2020-03-12",NA
"2020-03-13",NA
"2020-03-14",NA
"2020-03-15",NA
"2020-03-16",NA
"2020-03-17",NA
"2020-03-18",NA
"2020-03-19",NA
"2020-03-20",NA
"2020-03-21",NA
"2020-03-22",NA
"2020-03-23",NA
"2020-03-24",NA
"2020-03-25",NA
"2020-03-26",NA
"2020-03-27",NA
"2020-03-28",NA
"2020-03-29",NA
"2020-03-30",NA
"2020-03-31",NA
"2020-04-01",NA
"2020-04-02",NA
"2020-04-03",NA
"2020-04-04",NA
"2020-04-05",NA
"2020-04-06",NA
"2020-04-07",NA
"2020-04-08",NA
"2020-04-09",NA
"2020-04-10",NA
"2020-04-11",NA
"2020-04-12",NA
"2020-04-13",NA
"2020-04-14",NA
"2020-04-15",NA
"2020-04-16",NA
"2020-04-17",NA
"2020-04-18",NA
"2020-04-19",NA
"2020-04-20",NA
"2020-04-21",NA
"2020-04-22",NA
"2020-04-23",NA
"2020-04-24",NA
"2020-04-25",NA
"2020-04-26",NA
"2020-04-27",NA
"2020-04-28",NA
"2020-04-29",NA
"2020-04-30",NA
"2020-05-01",NA
"2020-05-02",NA
"2020-05-03",NA
"2020-05-04",NA
"2020-05-05",NA
"2020-05-06",NA
"2020-05-07",NA
"2020-05-08",NA
"2020-05-09",NA
"2020-05-10",NA
"2020-05-11",NA
"2020-05-12",NA
"2020-05-13",NA
"2020-05-14",NA
"2020-05-15",NA
"2020-05-16",NA
"2020-05-17",NA
"2020-05-18",NA
"2020-05-19",NA
"2020-05-20",NA
"2020-05-21",NA
"2020-05-22",NA
"2020-05-23",NA
"2020-05-24",NA
"2020-05-25",NA
"2020-05-26",NA
"2020-05-27",NA
"2020-05-28",NA
"2020-05-29",NA
"2020-05-30",NA
"2020-05-31",NA
"2020-06-01",NA
"2020-06-02",NA
"2020-06-03",NA
"2020-06-04",NA
"2020-06-05",NA
"2020-06-06",NA
"2020-06-07",NA
"2020-06-08",NA
"2020-06-09",NA
"2020-06-10",NA
"2020-06-11",NA
"2020-06-12",NA
"2020-06-13",NA
"2020-06-14",NA
"2020-06-15",NA
"2020-06-16",NA
"2020-06-17",NA
"2020-06-18",NA
"2020-06-19",NA
"2020-06-20",NA
"2020-06-21",NA
"2020-06-22",NA
"2020-06-23",NA
"2020-06-24",NA
"2020-06-25",NA
"2020-06-26",NA
"2020-06-27",NA
"2020-06-28",NA
"2020-06-29",NA
"2020-06-30",NA
"2020-07-01",NA
"2020-07-02",NA
"2020-07-03",NA
"2020-07-04",NA
"2020-07-05",NA
"2020-07-06",NA
"2020-07-07",NA
"2020-07-08",NA
"2020-07-09",NA
"2020-07-10",NA
"2020-07-11",NA
"2020-07-12",NA
"2020-07-13",NA
"2020-07-14",NA
"2020-07-15",NA
"2020-07-16",NA
"2020-07-17",NA
"2020-07-18",NA
"2020-07-19",NA
"2020-07-20",NA
"2020-07-21",NA
"2020-07-22",NA
"2020-07-23",NA
"2020-07-24",NA
"2020-07-25",NA
"2020-07-26",NA
"2020-07-27",NA
"2020-07-28",NA
"2020-07-29",NA
"2020-07-30",NA
"2020-07-31",NA
"2020-08-01",NA
"2020-08-02",NA
"2020-08-03",NA
"2020-08-04",NA
"2020-08-05",NA
"2020-08-06",NA
"2020-08-07",NA
"2020-08-08",NA
"2020-08-09",NA
"2020-08-10",NA
"2020-08-11",NA
"2020-08-12",NA
"2020-08-13",NA
"2020-08-14",NA
"2020-08-15",NA
"2020-08-16",NA
"2020-08-17",NA
"2020-08-18",NA
"2020-08-19",NA
"2020-08-20",NA
"2020-08-21",NA
"2020-08-22",NA
"2020-08-23",NA
"2020-08-24",NA
"2020-08-26",NA
"2020-08-27",NA
"2020-08-28",NA
"2020-08-29",NA
"2020-08-30",NA
"2020-08-31",NA
"2020-09-01",NA
"2020-09-02",NA
"2020-09-03",NA
"2020-09-04",NA
"2020-09-05",NA
"2020-09-06",NA
"2020-09-07",NA
"2020-09-08",NA
"2020-09-09",NA
"2020-09-10",NA
"2020-09-11",NA
"2020-09-12",NA
"2020-09-13",NA
"2020-09-14",NA
"2020-09-15",NA
"2020-09-16",NA
"2020-09-17",NA
"2020-09-18",NA
"2020-09-19",NA
"2020-09-20",NA
"2020-09-21",NA
"2020-09-22",NA
"2020-09-23",NA
"2020-09-24",NA
"2020-09-25",NA
"2020-09-26",NA
"2020-09-27",NA
"2020-09-28",NA
"2020-09-29",NA
"2020-09-30",NA
"2020-10-01",NA
"2020-10-02",NA
"2020-10-03",NA
"2020-10-04",NA
"2020-10-05",NA
"2020-10-06",NA
"2020-10-07",NA
"2020-10-08",NA
"2020-10-09",NA
"2020-10-10",NA
"2020-10-11",NA
"2020-10-12",NA
"2020-10-13",NA
"2020-10-14",NA
"2020-10-15",NA
"2020-10-16",NA
"2020-10-17",NA
"2020-10-18",NA
"2020-10-19",NA
"2020-10-20",NA
"2020-10-21",NA
"2020-10-22",NA
"2020-10-23",NA
"2020-10-24",NA
"2020-10-25",NA
"2020-10-26",NA
"2020-10-27",NA
"2020-10-28",NA
"2020-10-29",NA
"2020-10-30",NA
"2020-10-31",NA
"2020-11-01",NA
"2020-11-02",NA
"2020-11-03",NA
"2020-11-04",NA
"2020-11-05",NA
"2020-11-06",NA
"2020-11-07",NA
"2020-11-08",NA
"2020-11-09",NA
"2020-11-10",NA
"2020-11-11",NA
"2020-11-12",NA
"2020-11-13",NA
"2020-11-14",NA
"2020-11-15",NA
"2020-11-16",NA
"2020-11-17",NA
"2020-11-18",NA
"2020-11-19",NA
"2020-11-20",NA
"2020-11-21",NA
"2020-11-22",NA
"2020-11-23",NA
"2020-11-24",NA
"2020-11-25",NA
"2020-11-26",NA
"2020-11-27",NA
"2020-11-28",NA
"2020-11-29",NA
"2020-11-30",NA
"2020-12-01",NA
"2020-12-02",NA
"2020-12-03",NA
"2020-12-04",NA
"2020-12-05",NA
"2020-12-06",NA
"2020-12-07",NA
"2020-12-08",NA
"2020-12-09",NA
"2020-12-10",NA
"2020-12-11",NA
"2020-12-12",NA
"2020-12-13",NA
"2020-12-14",NA
"2020-12-15",NA
"2020-12-16",NA
"2020-12-17",NA
"2020-12-18",NA
"2020-12-19",NA
"2020-12-20",NA
"2020-12-21",NA
"2020-12-22",NA
"2020-12-23",NA
"2020-12-24",NA
"2020-12-25",NA
"2020-12-26",NA
"2020-12-27",NA
"2020-12-28",NA
"2020-12-29",NA
"2020-12-30",NA
"2020-12-31",NA
"2021-01-01",NA
"2021-01-02",NA
"2021-01-03",NA
"2021-01-04",NA
"2021-01-05",NA
"2021-01-06",NA
"2021-01-07",NA
"2021-01-08",NA
"2021-01-09",NA
"2021-01-10",NA
"2021-01-11",NA
"2021-01-12",NA
"2021-01-13",NA
"2021-01-14",NA
"2021-01-15",NA
"2021-01-16",NA
"2021-01-17",NA
"2021-01-18",NA
"2021-01-19",NA
"2021-01-20",NA
"2021-01-21",NA
"2021-01-22",NA
"2021-01-23",NA
"2021-01-24",NA
"2021-01-25",NA
"2021-01-26",NA
"2021-01-27",NA
"2021-01-28",NA
"2021-01-29",NA
"2021-01-30",NA
"2021-01-31",NA
"2021-02-01",NA
"2021-02-02",NA
"2021-02-03",NA
"2021-02-04",NA
"2021-02-05",NA
"2021-02-06",NA
"2021-02-07",NA
"2021-02-08",NA
"2021-02-09",NA
"2021-02-10",NA
"2021-02-11",NA
"2021-02-12",NA
"2021-02-13",NA
"2021-02-14",NA
"2021-02-15",NA
"2021-02-16",NA
"2021-02-17",NA
"2021-02-18",NA
"2021-02-19",NA
"2021-02-20",NA
"2021-02-21",NA
"2021-02-22",NA
"2021-02-23",NA
"2021-02-24",NA
"2021-02-25",NA
"2021-02-26",NA
"2021-02-27",NA
"2021-02-28",NA
"2021-03-01",NA
"2021-03-02",NA
"2021-03-03",NA
"2021-03-04",NA
"2021-03-05",NA
"2021-03-06",NA
"2021-03-07",NA
"2021-03-08",NA
"2021-03-09",NA
"2021-03-10",NA
"2021-03-11",NA
"2021-03-12",NA
"2021-03-13",NA
"2021-03-14",NA
"2021-03-15",NA
"2021-03-16",NA
"2021-03-17",NA
"2021-03-18",NA
"2021-03-19",NA
"2021-03-27",NA
"2021-03-28",NA
"2021-03-29",NA
"2021-03-30",NA
"2021-03-31",NA
"2021-04-01",NA
"2021-04-02",NA
"2021-04-03",NA
"2021-04-04",NA
"2021-04-05",NA
"2021-04-06",NA
"2021-04-07",NA
"2021-04-08",NA
"2021-04-09",NA
"2021-04-10",NA
"2021-04-11",NA
"2021-04-12",NA
"2021-04-13",NA
"2021-04-14",NA
"2021-04-15",NA
"2021-04-16",NA
"2021-04-17",NA
"2021-04-18",NA
"2021-04-19",NA
"2021-04-20",NA
"2021-04-21",NA
"2021-04-22",NA
"2021-04-23",NA
"2021-04-24",NA
"2021-04-25",NA
"2021-04-26",NA
"2021-04-27",NA
"2021-04-28",NA
"2021-04-29",NA
"2021-04-30",NA
"2021-05-01",NA
"2021-05-02",NA
"2021-05-03",NA
"2021-05-04",NA
"2021-05-05",NA
"2021-05-06",NA
"2021-05-07",NA
"2021-05-08",NA
"2021-05-09",NA
"2021-05-10",NA
"2021-05-11",NA
"2021-05-12",NA
"2021-05-13",NA
"2021-05-14",NA
"2021-05-15",NA
"2021-05-16",NA
"2021-05-17",NA
"2021-05-18",NA
"2021-05-19",NA
"2021-05-20",NA
"2021-05-21",NA
"2021-05-22",NA
"2021-05-23",NA
"2021-05-24",NA
"2021-05-25",NA
"2021-05-26",NA
"2021-05-27",NA
"2021-05-28",NA
"2021-05-29",NA
"2021-05-30",NA
"2021-05-31",NA
"2021-06-01",NA
"2021-06-02",NA
"2021-06-03",NA
"2021-06-04",NA
"2021-06-05",NA
"2021-06-06",NA
"2021-06-07",NA
"2021-06-08",NA
"2021-06-09",NA
"2021-06-10",NA
"2021-06-11",NA
"2021-06-12",NA
"2021-06-13",NA
"2021-06-14",NA
"2021-06-15",NA
"2021-06-16",NA
"2021-06-17",NA
"2021-06-18",NA
"2021-06-19",NA
"2021-06-22",NA
"2021-06-23",NA
"2021-06-24",NA
"2021-06-25",NA
"2021-06-26",NA
"2021-06-27",NA
"2021-06-28",NA
"2021-06-29",NA
"2021-07-01",NA
"2021-07-02",NA
