X,Y,OBJECTID,source,ext_id,cat1,cat2,cat3,org_name,Name,addrln1,addrln2,city,state,hours,phones,url,info1,info2,post_id,description,zip,link,use_type,latitude,longitude,date_updated,email,dis_status,POINT_X,POINT_Y
6493887.01210544,1839783.12418802,56611,211,,Education,Early Childhood Education and Head Start,,www.iilosangeles.org/,International Institute Of Los Angeles - Aliso-Pico Child Care Center,1505 E. 1st St.,,Los Angeles,CA,"Monday through Friday, 6:30am to 5:45pm. ",Service/Intake (323) 269-6921,www.iilosangeles.org/,,,58497,The program provides early childhood education services.,90033,http://egis3.lacounty.gov/lms/?p=58497,publish,34.047613,-118.22376,2015/03/11 12:40:42+00,,,6493887.01210539,1839783.12418798
6496248.31676602,1837653.39189893,56670,211,,Education,Early Childhood Education and Head Start,,www.laparks.org/dos/reccenter/facility/hollenbeckRC.htm,Hollenbeck Recreation Center,415 S. St. Louis St.,,Los Angeles,CA,,"FAX (323) 526-3975,  Service/Intake (323) 261-0113",www.laparks.org/dos/reccenter/facility/hollenbeckRC.htm,,,58529,"The center provides early childhood education, alcohol abuse services related to a meeting space and recreational programs for Los Angeles city residents of all ages.",90033,http://egis3.lacounty.gov/lms/?p=58529,publish,34.041775,-118.21595,2015/03/11 12:34:26+00,,,6496248.31676596,1837653.3918989
6432711.45040169,1821872.66328986,56681,211,,Education,Early Childhood Education and Head Start,,www.thehelpgroup.org,Help Group - Village Glen School,4160 Grand View Blvd.,,Los Angeles,CA,"Monday through Friday, 9:15am to 3:15pm. ","Service/Intake (877) 943-5747,  Service/Intake and Administration (310) 751-1101",www.thehelpgroup.org,,,58538,"The center provides child abuse services, education services, mental health services, residential mental health services, welfare-to-work support services and services for people with developmental disabilities, primarily for residents of the San Fernando Valley, greater Los Angeles and the South Bay.",90066,http://egis3.lacounty.gov/lms/?p=58538,publish,33.997855,-118.425455,2015/03/11 12:28:21+00,,,6432711.45040163,1821872.66328982
6416329.37817903,1823386.09300578,56682,211,,Education,Early Childhood Education and Head Start,,www.smmusd.org/CDS/index.html,Santa Monica - Malibu Unified School District - Child Development Services,2802 Fourth St.,,Santa Monica,CA,"Monday through Friday, 7:00am to 6:00pm. ","Child Development Services Service/Intake (310) 399-5865,  FAX (310) 396-1618",www.smmusd.org/CDS/index.html,,,58539,The center provides child care and education services for children who live within or near the Santa Monica - Malibu Unified School District.,90405,http://egis3.lacounty.gov/lms/?p=58539,publish,34.001811,-118.479525,2015/03/11 11:18:37+00,,,6416329.37817897,1823386.09300573
6517172.2791831,2063873.90041502,56691,211,,Education,Early Childhood Education and Head Start,,www.ymcala.org/av,YMCA Antelope Valley,43001 10th St.,,Lancaster,CA,"Monday through Thursday, 5:00am to 9:00pm; Friday, 5:00am to 8:00pm; Saturday, 8:00am to 3:00pm; and Sunday, 12:00pm to 4:00pm.   ","FAX (661) 729-4540,  Service/Intake (661) 723-9622",www.ymcala.org/av,,,58541,The YMCA offers services and programs to the families who reside in the Antelope Valley.,93534,http://egis3.lacounty.gov/lms/?p=58541,publish,34.663498,-118.147982,2015/03/11 11:26:22+00,,,6517172.27918306,2063873.90041497
6438906.67882486,1823585.89739619,56706,211,,Education,Early Childhood Education and Head Start,,www.ymcala.org/cp,YMCA Culver-Palms Family,4500 S. Sepulveda Blvd.,,Culver City,CA,,"FAX (310) 390-1695, Pre-school Service/Intake (310) 391-2595,  Service/Intake (310) 390-3604",www.ymcala.org/cp,,,58544,The center provides child care and recreational programs for residents of the Culver City/Palms area.,90230,http://egis3.lacounty.gov/lms/?p=58544,publish,34.002633,-118.405039,2015/03/11 12:38:18+00,,,6438906.6788248,1823585.89739615
6506729.80072428,1749916.18745244,56710,211,,Education,Early Childhood Education and Head Start,,www.lbcil.org,Signal Hill Child Development Center,2399 California Ave.,,Signal Hill,CA,"Monday through Friday, 6:30am to 6:00pm. ",Service/Intake (562) 989-5766,www.lbcil.org,,,58548,The center provides child care for low-income families in the Long Beach and Signal Hill areas.,90755,http://egis3.lacounty.gov/lms/?p=58548,publish,33.800745,-118.180831,2015/03/11 11:21:57+00,,,6506729.80072422,1749916.18745239
6506206.93530019,1748752.92665561,56712,211,,Education,Early Childhood Education and Head Start,,www.lbcil.org,Long Beach Community Improvement League Child Development Center,2222 Olive Ave.,,Long Beach,CA,"Monday through Friday, 6:30am to 6:00pm. ",Service/Intake (562) 426-8897,www.lbcil.org,,,58549,The center provides child care for low-income families in the Long Beach and Signal Hill areas.,90806,http://egis3.lacounty.gov/lms/?p=58549,publish,33.797546,-118.182545,2015/03/11 11:42:07+00,,,6506206.93530014,1748752.92665556
6465967.79005685,1802743.08015803,56714,211,,Education,Early Childhood Education and Head Start,,www.girlsclubla.org,Girls Club Of Los Angeles - Faith Children's Center,2057 W. Century Blvd.,,Los Angeles,CA,"SITE HOURS: Monday through Friday, 6:30am to 6:00pm. ","FAX (323) 754-4353,  Service/Intake (323) 754-2122 Ext.10",www.girlsclubla.org,,,58550,The center provides child care and youth services in the South Central Los Angeles area.,90047,http://egis3.lacounty.gov/lms/?p=58550,publish,33.945627,-118.31554,2015/03/11 11:47:20+00,,,6465967.79005681,1802743.08015798
6467092.32028811,1790679.12331486,56720,211,,Education,Early Childhood Education and Head Start,,NULL,Franklin Child Care Center Inc,13203 St. Andrews Pl.,,Gardena,CA,"Monday through Friday, 6:30am to 12:00am. ","Service/Intake and Administration (310) 515-3707,  FAX (310) 515-5113",,,,58554,The center provides child care for low-income families in the South Bay area.,90249,http://egis3.lacounty.gov/lms/?p=58554,publish,33.912487,-118.311709,2015/03/11 12:21:38+00,,,6467092.32028805,1790679.12331481
6574677.33051136,1838026.96857961,56723,211,,Education,Early Childhood Education and Head Start,,www.hlpschools.org/,Hacienda La Puente Unified School District - Amar Center,1000 N California Ave,,La Puente,CA,"Administrative hours are Monday through Friday, 6:30am to 6:00pm.  Hours for specific programs vary. ",Service/Intake (626) 933-7101,www.hlpschools.org/,,,58556,"The center provides child care services for low-income families who live in the Hacienda La Puente Unified School District and in the eight Service Planning Areas, Priority 1 zip code areas.",91744,http://egis3.lacounty.gov/lms/?p=58556,publish,34.042987,-117.9570649,2015/03/11 12:30:44+00,,,6574677.3305113,1838026.96857956
6459211.36328103,1758331.48755093,56730,211,,Education,Early Childhood Education and Head Start,,www.ymcala.org/torrancesouth/,YMCA Torrance - South Bay,2900 W. Sepulveda Blvd.,,Torrance,CA,"Monday through Friday, 5:00am to 10:00pm; Saturday, 6:00am to 8:00pm; Sunday, 6:00am to 6:00pm. ","Service/Intake and Administration (310) 325-5885, Senior Programs Service/Intake (310) 325-5885 Ext.2732, Nutrition Programs Intake Service/Intake (310) 835-0212 Ext.1487, Military Support Counseling Program Service/Intake (310) 325-5885 Ext.2708,  FAX (3",www.ymcala.org/torrancesouth/,,,58559,"The center provides child care, nutrition programs and recreational programs for residents of the Torrance/South Bay area.",90505,http://egis3.lacounty.gov/lms/?p=58559,publish,33.823532,-118.337325,2015/03/11 12:25:43+00,,,6459211.36328097,1758331.4875509
6456938.73232761,1756373.62040369,56733,211,,Education,Early Childhood Education and Head Start,,www.ymcala.org/torrancesouth/,YMCA Torrance - South Bay - Hull Middle School At Levy - Preschool Location,3420 W. 229th Pl.,,Torrance,CA,,Service/Intake (310) 530-6882,www.ymcala.org/torrancesouth/,,,58561,"The center provides child care, nutrition programs and recreational programs for residents of the Torrance/South Bay area.",90505,http://egis3.lacounty.gov/lms/?p=58561,publish,33.818131,-118.344785,2015/03/11 12:43:43+00,,,6456938.73232755,1756373.62040365
6516674.81298645,1751547.78031786,56743,211,,Education,Early Childhood Education and Head Start,,www.alpertjcc.org,Alpert Jewish Community Center - Long Beach,3801 E. Willow St.,,Long Beach,CA,"Monday through Thursday, 5:30 am to 10:00 pm; Friday, 5:30 am to 6:00 pm; Saturday and Sunday, 7:00 am to 6:00 pm ","FAX (562) 424-3915,  Service/Intake (562) 426-7601",www.alpertjcc.org,,,58567,"The center provides early childhood education, first aid and safety programs, library services and recreational programs for people of all ages who live in Long Beach.",90815,http://egis3.lacounty.gov/lms/?p=58567,publish,33.805273,-118.148106,2015/03/11 12:30:03+00,,,6516674.81298639,1751547.78031781
6391455.28291419,1923808.83343285,56753,211,,Education,Early Childhood Education and Head Start,,www.ymcala.org/nv,YMCA North Valley Family Porter Ranch,11336 Corbin Ave.,,Northridge,CA,"Monday through Friday, 5:00am to 10:00pm; Saturday, 7:00am to 7:00pm;  and Sunday, 9:00am to 6:00pm. ","FAX (818) 368-5437,  Service/Intake and Administration (818) 368-3231",www.ymcala.org/nv,,,58570,"The center provides child care, health education, and recreational programs for residents of the San Fernando Valley.",91326,http://egis3.lacounty.gov/lms/?p=58570,publish,34.277401,-118.563448,2015/03/11 11:23:19+00,,,6391455.28291413,1923808.83343281
6460977.55495861,1858552.41702993,56758,211,,Education,Early Childhood Education and Head Start,,www.ymcala.org/hw,YMCA Hollywood Wilshire,1553 N. Schrader Blvd.,,Hollywood,CA,"Monday through Thursday, 5:00am to 11:00pm; Friday, 5:00am to 9:00pm; Saturday and Sunday, 7:00am to 8:00pm. ","Brighter Future direct line Service/Intake (213) 639-7553,  Service/Intake and Administration (323) 467-4161, Housing Director - Elizabeth Olguin Service/Intake (213) 639-7536",www.ymcala.org/hw,,,58571,The center provides recreational programs and shelter in Los Angeles.,90028,http://egis3.lacounty.gov/lms/?p=58571,publish,34.098938,-118.332602,2015/03/11 12:35:26+00,,,6460977.55495855,1858552.41702989
6485399.06353019,1847337.81150644,56777,211,,Education,Early Childhood Education and Head Start,,NULL,Little Friends Head Start,707 E. Kensington Rd.,,Los Angeles,CA,"Monday through Friday, 7:00am to 5:00pm. ",Service/Intake (213) 250-0972,,,,58591,"The center provides early childhood education services for people who live in Los Angeles zip codes, 90012 and 90026.",90026,http://egis3.lacounty.gov/lms/?p=58591,publish,34.068317,-118.251842,2015/03/11 11:17:42+00,,,6485399.06353013,1847337.81150639
6511783.38740186,1838253.92580286,56778,211,,Education,Early Childhood Education and Head Start,,www.voala.org,Volunteers Of America - Head Start - Little House,618 N. Dangler,,Los Angeles,CA,"SITE HOURS: Monday through Friday, 8:00am to 4:30pm ",Service/Intake (323) 267-0057,,,,58592,"The center provides early childhood education to low-income families in the North Hollywood, Sun Valley and Tujunga areas; East Los Angeles; and the South Bay.",90022,http://egis3.lacounty.gov/lms/?p=58592,publish,34.043506,-118.164674,2015/03/11 11:25:25+00,,,6511783.3874018,1838253.92580281
6447973.71580885,1891893.7092711,56779,211,,Education,Early Childhood Education and Head Start,,www.voala.org,Volunteers Of America - Head Start,11243 Kittridge St.,,North Hollywood,CA,"Monday through Friday, 8:00am to 5:30pm. ","Main Intake Service/Intake and Administration (818) 980-2287,  FAX (818) 980-7634",,,,58593,"The center provides early childhood education to low-income families in the North Hollywood, Sun Valley and Tujunga areas; East Los Angeles; and the South Bay.",91606,http://egis3.lacounty.gov/lms/?p=58593,publish,34.190429,-118.375967,2015/03/11 11:43:23+00,,,6447973.71580881,1891893.70927106
6471589.33261953,1919073.23069935,56780,211,,Education,Early Childhood Education and Head Start,,www.voala.org,Volunteers Of America - Head Start - Plainview,10819 Plainview Ave.,,Tujunga,CA,,Service/Intake (818) 352-7894,,,,58594,"The center provides early childhood education to low-income families in the North Hollywood, Sun Valley and Tujunga areas; East Los Angeles; and the South Bay.",91042,http://egis3.lacounty.gov/lms/?p=58594,publish,34.265332,-118.298143,2015/03/11 11:48:29+00,,,6471589.33261947,1919073.23069932
6448891.3648922,1901135.32891119,56781,211,,Education,Early Childhood Education and Head Start,,www.voala.org,Volunteers Of America - Head Start - Strathern Park,11111 Strathern St.,,Sun Valley,CA,,Service/Intake (818) 768-5541,,,,58595,"The center provides early childhood education to low-income families in the North Hollywood, Sun Valley and Tujunga areas; East Los Angeles; and the South Bay.",91352,http://egis3.lacounty.gov/lms/?p=58595,publish,34.215833,-118.373046,2015/03/11 12:22:31+00,,,6448891.36489214,1901135.32891114
6471556.47080861,1749011.65087569,56782,211,,Education,Early Childhood Education and Head Start,,www.voala.org,Volunteers Of America - Head Start - Coastline,1121 W. Lomita Blvd.,,Harbor City,CA,,Service/Intake and Administration (310) 539-3265,,,,58596,"The center provides early childhood education to low-income families in the North Hollywood, Sun Valley and Tujunga areas; East Los Angeles; and the South Bay.",90710,http://egis3.lacounty.gov/lms/?p=58596,publish,33.79803,-118.296591,2015/03/11 12:52:03+00,,,6471556.47080855,1749011.65087564
6447392.37182719,1897174.19411694,56783,211,,Education,Early Childhood Education and Head Start,,www.voala.org,Volunteers Of America - Head Start - Esperanza,11329 Valerio St.,,Sun Valley,CA,,Service/Intake (818) 764-0320,,,,58597,"The center provides early childhood education to low-income families in the North Hollywood, Sun Valley and Tujunga areas; East Los Angeles; and the South Bay.",91352,http://egis3.lacounty.gov/lms/?p=58597,publish,34.204933,-118.377955,2015/03/11 12:26:34+00,,,6447392.37182714,1897174.19411689
6445915.3587051,1897100.81303011,56784,211,,Education,Early Childhood Education and Head Start,,www.voala.org,Volunteers Of America - Head Start - El Jardin De Ninos,11512 Valerio St.,,North Hollywood,CA,,Service/Intake (818) 764-8722,,,,58598,"The center provides early childhood education to low-income families in the North Hollywood, Sun Valley and Tujunga areas; East Los Angeles; and the South Bay.",91605,http://egis3.lacounty.gov/lms/?p=58598,publish,34.204716,-118.382839,2015/03/11 12:27:34+00,,,6445915.35870506,1897100.81303006
6481651.0355932,1745566.55474752,56785,211,,Education,Early Childhood Education and Head Start,,www.voala.org,Volunteers Of America - Head Start - Cesar Chavez,1269 N Avalon Blvd,,Wilmington,CA,,Service/Intake and Administration (310) 834-1839,,,,58599,"The center provides early childhood education to low-income families in the North Hollywood, Sun Valley and Tujunga areas; East Los Angeles; and the South Bay.",90744,http://egis3.lacounty.gov/lms/?p=58599,publish,33.78864086,-118.2633373,2015/03/11 11:16:34+00,,,6481651.03559314,1745566.55474748
6495309.32454953,1761630.03804043,56786,211,,Education,Early Childhood Education and Head Start,,www.voala.org,Volunteers Of America - Head Start - Good Beginnings,21503 Prospect Ave.,,Long Beach,CA,,Service/Intake and Administration (310) 835-2049,,,,58600,"The center provides early childhood education to low-income families in the North Hollywood, Sun Valley and Tujunga areas; East Los Angeles; and the South Bay.",90810,http://egis3.lacounty.gov/lms/?p=58600,publish,33.83287,-118.218504,2015/03/11 10:53:38+00,,,6495309.32454947,1761630.0380404
